rose,a,dirac,61,white,grey,grape,blueberry,lemon
carla,e,carlsen,38,white,brown,grape,apple,pineapple
amy,o,kant,38,blonde,grey,banana,blueberry,strawberry
peter,b,kant,39,white,grey,pineapple,lemon,grape
mike,h,dirac,17,brunette,blue,blueberry,grape,pineapple
hellen,a,smith,38,brunette,green,lemon,strawberry,grape
greg,t,johnson,9,red,green,blueberry,banana,lemon
joe,i,einstein,62,white,blue,lemon,banana,pineapple
hellen,k,einstein,56,white,brown,pineapple,grape,blueberry
joe,x,carlsen,56,brunette,black,strawberry,pineapple,apple
greg,r,dirac,91,red,black,grape,strawberry,blueberry
rose,m,smith,3,white,black,apple,lemon,blueberry
carla,d,carlsen,78,brunette,blue,strawberry,blueberry,pineapple
sally,i,bach,57,brunette,blue,grape,apple,banana
john,f,einstein,59,white,brown,apple,banana,pineapple
sally,g,dirac,79,blonde,black,pineapple,banana,blueberry
georgia,i,carlsen,97,blonde,grey,blueberry,banana,lemon
joe,z,johnson,82,white,green,strawberry,pineapple,blueberry
peter,v,bach,79,white,black,apple,strawberry,grape
peter,x,mozart,25,blonde,grey,strawberry,banana,lemon
carla,b,bach,43,red,blue,lemon,pineapple,grape
peter,p,smith,0,brunette,brown,lemon,banana,blueberry
sally,z,smith,97,white,black,apple,strawberry,lemon
joe,c,einstein,82,red,blue,blueberry,grape,apple
georgia,m,dirac,21,white,brown,lemon,apple,strawberry
sally,l,mozart,25,white,blue,lemon,apple,blueberry
mike,v,carlsen,48,white,blue,banana,lemon,grape
nathan,d,kant,96,red,grey,apple,blueberry,grape
mike,e,dirac,36,red,grey,blueberry,banana,apple
tristan,o,kant,63,blonde,blue,banana,pineapple,strawberry
hellen,r,dirac,82,blonde,blue,grape,lemon,banana
joe,a,carlsen,63,blonde,blue,pineapple,strawberry,apple
rose,m,johnson,69,white,brown,apple,strawberry,pineapple
sally,e,dirac,83,brunette,black,lemon,grape,banana
sally,d,johnson,35,red,blue,grape,blueberry,pineapple
john,g,smith,30,red,blue,apple,banana,strawberry
nathan,c,mozart,35,brunette,green,lemon,strawberry,grape
joseph,k,johnson,52,red,black,blueberry,banana,pineapple
mike,e,mozart,38,white,brown,banana,blueberry,apple
rose,z,smith,57,blonde,grey,blueberry,apple,grape
nathan,x,dirac,20,blonde,blue,banana,strawberry,pineapple
tristan,x,smith,75,blonde,brown,grape,lemon,blueberry
nathan,b,mozart,89,red,black,grape,blueberry,banana
carla,f,johnson,49,brunette,black,blueberry,apple,banana
joseph,b,carlsen,66,red,grey,lemon,apple,strawberry
nathan,g,kant,30,brunette,grey,blueberry,pineapple,banana
georgia,y,carlsen,57,red,brown,pineapple,strawberry,blueberry
nathan,i,kant,43,white,brown,banana,apple,lemon
joe,r,carlsen,11,brunette,brown,strawberry,banana,pineapple
john,u,johnson,30,red,green,apple,lemon,grape
hellen,h,smith,76,blonde,blue,pineapple,grape,lemon
nathan,i,johnson,23,white,brown,grape,blueberry,lemon
nathan,i,dirac,35,white,blue,pineapple,banana,blueberry
joe,v,mozart,41,red,green,banana,pineapple,grape
joseph,p,johnson,49,red,green,lemon,pineapple,grape
hellen,a,carlsen,45,red,green,apple,pineapple,strawberry
nathan,t,dirac,18,blonde,brown,pineapple,blueberry,strawberry
hellen,m,dirac,30,red,brown,grape,blueberry,pineapple
nathan,d,carlsen,96,brunette,black,pineapple,blueberry,banana
hellen,l,carlsen,70,white,brown,strawberry,pineapple,banana
peter,q,carlsen,93,white,grey,apple,grape,pineapple
georgia,z,einstein,21,red,black,pineapple,grape,apple
rose,a,johnson,40,white,brown,grape,strawberry,blueberry
peter,s,dirac,42,white,grey,lemon,blueberry,grape
carla,z,mozart,30,blonde,black,strawberry,grape,pineapple
rose,w,mozart,37,white,blue,lemon,pineapple,grape
mike,y,smith,89,white,black,blueberry,banana,lemon
hellen,g,carlsen,70,white,brown,pineapple,lemon,apple
mike,x,mozart,81,blonde,black,grape,apple,lemon
hellen,x,bach,8,white,brown,pineapple,apple,blueberry
sally,t,kant,12,white,green,apple,strawberry,lemon
hellen,n,kant,76,brunette,blue,strawberry,banana,grape
georgia,m,carlsen,96,white,black,grape,pineapple,lemon
carla,w,smith,77,red,green,pineapple,strawberry,banana
greg,q,carlsen,82,brunette,blue,blueberry,lemon,grape
carla,f,dirac,34,brunette,brown,banana,blueberry,apple
georgia,s,bach,70,brunette,grey,banana,grape,strawberry
mike,t,mozart,53,red,blue,grape,pineapple,strawberry
carla,e,smith,72,blonde,brown,pineapple,banana,strawberry
joe,k,smith,47,brunette,green,banana,blueberry,lemon
tristan,j,johnson,10,white,green,lemon,banana,apple
greg,b,carlsen,65,blonde,green,grape,pineapple,lemon
sally,i,johnson,59,brunette,green,strawberry,pineapple,apple
amy,q,einstein,66,blonde,grey,banana,lemon,pineapple
amy,h,smith,53,red,blue,grape,lemon,blueberry
georgia,n,kant,54,blonde,black,pineapple,strawberry,apple
georgia,c,carlsen,94,blonde,grey,banana,blueberry,lemon
rose,d,bach,75,blonde,green,banana,strawberry,grape
sally,c,carlsen,45,white,blue,strawberry,banana,lemon
greg,q,smith,84,blonde,grey,banana,blueberry,lemon
joseph,b,mozart,72,blonde,green,banana,lemon,apple
joseph,r,mozart,31,red,brown,blueberry,grape,lemon
hellen,o,johnson,9,red,green,pineapple,blueberry,lemon
joe,g,smith,84,blonde,brown,banana,grape,blueberry
nathan,s,kant,84,red,green,pineapple,apple,grape
nathan,f,einstein,93,brunette,green,lemon,blueberry,grape
amy,z,dirac,84,red,black,grape,apple,blueberry
hellen,g,kant,50,red,black,strawberry,grape,banana
joe,z,einstein,24,red,black,apple,strawberry,blueberry
carla,n,kant,82,red,brown,pineapple,lemon,grape
john,i,carlsen,9,brunette,green,pineapple,lemon,blueberry
georgia,r,kant,3,brunette,green,banana,lemon,strawberry
john,t,smith,35,red,brown,strawberry,blueberry,apple
sally,u,einstein,37,brunette,brown,grape,banana,strawberry
tristan,z,kant,48,red,brown,blueberry,pineapple,banana
john,k,bach,64,white,brown,grape,apple,strawberry
tristan,e,bach,3,blonde,black,lemon,banana,apple
rose,z,mozart,36,blonde,blue,pineapple,grape,banana
nathan,c,smith,39,red,blue,pineapple,lemon,grape
hellen,o,mozart,89,white,grey,pineapple,grape,banana
hellen,k,johnson,75,red,green,apple,blueberry,banana
sally,m,bach,89,brunette,black,banana,blueberry,apple
peter,w,mozart,50,blonde,brown,banana,strawberry,lemon
georgia,i,bach,2,brunette,black,apple,lemon,grape
georgia,m,johnson,88,red,black,pineapple,blueberry,apple
mike,r,bach,47,blonde,green,grape,strawberry,apple
rose,n,johnson,77,red,green,strawberry,blueberry,banana
nathan,g,dirac,25,brunette,brown,blueberry,strawberry,grape
georgia,m,bach,0,red,brown,banana,blueberry,apple
georgia,e,dirac,31,red,black,blueberry,lemon,strawberry
greg,e,einstein,95,blonde,green,pineapple,strawberry,grape
amy,a,carlsen,75,brunette,green,grape,apple,banana
mike,t,dirac,68,brunette,grey,lemon,grape,pineapple
georgia,r,bach,96,white,brown,blueberry,strawberry,grape
hellen,w,kant,98,brunette,grey,blueberry,banana,lemon
rose,x,smith,45,blonde,black,lemon,strawberry,blueberry
joseph,h,carlsen,42,blonde,brown,pineapple,strawberry,apple
john,c,einstein,51,red,brown,apple,grape,strawberry
hellen,t,smith,54,blonde,blue,blueberry,pineapple,banana
john,s,mozart,67,red,black,banana,strawberry,blueberry
joseph,z,bach,99,red,grey,strawberry,blueberry,pineapple
john,u,kant,96,red,green,banana,pineapple,lemon
joe,r,smith,66,brunette,grey,blueberry,lemon,banana
amy,r,kant,88,blonde,green,strawberry,pineapple,lemon
hellen,q,einstein,72,red,blue,banana,lemon,strawberry
hellen,h,kant,63,blonde,brown,lemon,blueberry,apple
john,m,johnson,93,blonde,blue,banana,blueberry,apple
tristan,j,einstein,77,blonde,blue,strawberry,blueberry,apple
tristan,k,carlsen,6,brunette,grey,grape,pineapple,strawberry
carla,e,johnson,81,white,green,lemon,pineapple,apple
greg,v,smith,27,blonde,green,lemon,apple,strawberry
joseph,j,bach,13,blonde,green,grape,banana,strawberry
joseph,v,einstein,56,blonde,brown,banana,blueberry,apple
hellen,u,mozart,66,brunette,brown,apple,blueberry,lemon
joseph,q,einstein,48,blonde,black,pineapple,grape,lemon
nathan,t,einstein,22,blonde,green,strawberry,lemon,grape
rose,o,carlsen,15,white,blue,banana,pineapple,strawberry
mike,w,johnson,22,blonde,grey,lemon,strawberry,grape
carla,a,bach,14,white,brown,strawberry,lemon,blueberry
hellen,q,mozart,80,brunette,brown,banana,blueberry,grape
joseph,t,einstein,99,blonde,blue,banana,grape,lemon
hellen,p,carlsen,24,blonde,brown,blueberry,banana,pineapple
joe,u,mozart,58,white,brown,banana,grape,blueberry
georgia,o,kant,37,brunette,green,lemon,grape,pineapple
nathan,u,dirac,44,blonde,grey,apple,banana,grape
georgia,c,smith,70,blonde,blue,pineapple,grape,blueberry
carla,z,bach,72,red,black,banana,lemon,blueberry
rose,v,johnson,24,red,grey,strawberry,lemon,apple
sally,i,smith,64,red,brown,blueberry,pineapple,banana
hellen,r,kant,32,brunette,brown,banana,apple,strawberry
joseph,f,mozart,4,blonde,brown,strawberry,banana,apple
carla,v,einstein,62,blonde,grey,banana,strawberry,pineapple
nathan,n,bach,76,blonde,black,pineapple,grape,banana
john,b,johnson,55,red,grey,strawberry,banana,apple
greg,j,dirac,29,red,blue,grape,banana,blueberry
tristan,v,mozart,80,brunette,brown,apple,blueberry,banana
tristan,i,einstein,71,blonde,brown,lemon,blueberry,banana
greg,l,einstein,71,brunette,blue,banana,pineapple,blueberry
hellen,m,kant,15,brunette,grey,lemon,strawberry,pineapple
joe,j,kant,36,red,green,strawberry,lemon,pineapple
rose,o,einstein,9,blonde,brown,apple,strawberry,pineapple
john,i,kant,65,white,brown,pineapple,grape,banana
joe,f,kant,20,red,brown,grape,pineapple,strawberry
joseph,e,mozart,51,red,brown,banana,blueberry,apple
john,x,mozart,76,white,grey,apple,grape,blueberry
john,a,mozart,5,blonde,blue,apple,banana,grape
joe,e,smith,99,blonde,brown,banana,blueberry,pineapple
greg,f,mozart,17,white,green,grape,strawberry,lemon
mike,a,mozart,32,white,brown,blueberry,strawberry,pineapple
rose,y,kant,82,blonde,grey,blueberry,banana,strawberry
amy,k,johnson,8,red,green,banana,blueberry,pineapple
hellen,g,dirac,71,red,black,banana,grape,blueberry
nathan,i,einstein,100,white,green,pineapple,apple,banana
joe,m,carlsen,12,brunette,brown,strawberry,apple,banana
sally,t,johnson,45,white,black,banana,apple,strawberry
greg,u,smith,94,red,black,pineapple,banana,lemon
georgia,c,einstein,62,white,green,apple,blueberry,pineapple
nathan,d,dirac,69,red,grey,grape,banana,blueberry
john,z,mozart,61,white,black,pineapple,blueberry,apple
hellen,q,johnson,8,brunette,brown,strawberry,grape,banana
rose,o,kant,46,red,blue,grape,banana,apple
rose,l,dirac,31,red,brown,apple,banana,strawberry
john,h,bach,73,blonde,blue,pineapple,grape,lemon
carla,a,einstein,80,red,blue,apple,blueberry,pineapple
joseph,c,johnson,30,white,green,banana,apple,grape
carla,s,kant,26,blonde,blue,pineapple,strawberry,lemon
georgia,y,kant,26,white,green,pineapple,apple,banana
rose,y,dirac,29,blonde,brown,pineapple,apple,strawberry
rose,a,einstein,77,white,black,blueberry,grape,apple
nathan,d,johnson,79,blonde,grey,grape,strawberry,apple
amy,s,carlsen,57,blonde,green,apple,lemon,pineapple
greg,l,johnson,25,white,blue,banana,grape,pineapple
joseph,u,bach,72,blonde,grey,strawberry,blueberry,grape
amy,d,carlsen,42,brunette,black,banana,strawberry,grape
nathan,d,bach,60,white,blue,apple,blueberry,banana
hellen,p,smith,59,blonde,blue,pineapple,strawberry,apple
greg,j,johnson,72,brunette,brown,lemon,strawberry,banana
greg,h,einstein,90,brunette,blue,blueberry,apple,lemon
mike,w,einstein,91,blonde,brown,strawberry,blueberry,banana
georgia,u,einstein,19,blonde,blue,blueberry,banana,apple
rose,k,kant,57,brunette,blue,pineapple,banana,strawberry
hellen,a,bach,61,brunette,blue,pineapple,banana,blueberry
nathan,x,carlsen,71,white,green,banana,strawberry,apple
tristan,o,smith,93,white,brown,apple,pineapple,banana
joe,y,carlsen,33,brunette,blue,blueberry,strawberry,lemon
carla,f,einstein,6,blonde,blue,lemon,strawberry,pineapple
georgia,n,johnson,13,red,blue,lemon,grape,strawberry
carla,w,carlsen,0,white,grey,banana,grape,pineapple
carla,r,kant,41,brunette,brown,blueberry,lemon,apple
rose,b,dirac,59,brunette,brown,blueberry,pineapple,grape
joseph,s,carlsen,86,white,green,banana,pineapple,grape
joe,v,carlsen,52,red,green,pineapple,strawberry,lemon
joseph,m,mozart,31,brunette,brown,pineapple,blueberry,lemon
joe,p,mozart,38,red,grey,blueberry,apple,pineapple
joe,p,smith,33,brunette,brown,strawberry,apple,banana
mike,o,bach,57,brunette,blue,grape,blueberry,apple
rose,f,smith,97,blonde,green,lemon,grape,pineapple
georgia,n,carlsen,45,white,black,banana,grape,lemon
georgia,w,mozart,6,brunette,green,strawberry,blueberry,grape
john,n,mozart,87,red,black,grape,banana,apple
carla,z,einstein,13,white,green,strawberry,blueberry,grape
carla,r,carlsen,53,brunette,brown,banana,lemon,strawberry
sally,r,einstein,72,blonde,green,apple,pineapple,lemon
amy,l,carlsen,6,red,black,banana,apple,lemon
georgia,q,dirac,24,white,black,blueberry,grape,strawberry
john,l,johnson,17,brunette,black,banana,grape,apple
tristan,y,carlsen,20,blonde,black,lemon,pineapple,grape
sally,z,johnson,66,blonde,blue,lemon,strawberry,blueberry
carla,u,johnson,96,red,green,banana,pineapple,lemon
amy,g,carlsen,31,red,black,banana,grape,lemon
carla,y,kant,27,blonde,green,lemon,banana,grape
greg,i,carlsen,0,red,green,pineapple,lemon,apple
amy,e,einstein,65,brunette,black,apple,grape,pineapple
carla,p,bach,42,white,blue,apple,grape,banana
peter,z,dirac,14,red,grey,lemon,pineapple,banana
tristan,b,carlsen,37,white,grey,strawberry,pineapple,banana
joseph,z,einstein,18,white,grey,strawberry,grape,banana
amy,z,smith,74,white,brown,strawberry,grape,banana
amy,i,einstein,7,blonde,green,lemon,strawberry,blueberry
carla,c,mozart,44,brunette,green,banana,pineapple,blueberry
carla,y,smith,1,red,grey,pineapple,banana,lemon
hellen,p,bach,45,brunette,black,banana,blueberry,strawberry
peter,s,mozart,75,brunette,brown,pineapple,blueberry,strawberry
sally,f,einstein,49,white,grey,grape,lemon,banana
nathan,q,einstein,31,white,blue,lemon,blueberry,banana
amy,u,mozart,47,red,green,grape,pineapple,apple
peter,r,bach,96,red,black,lemon,blueberry,banana
peter,o,einstein,2,blonde,blue,grape,apple,blueberry
joe,h,mozart,67,blonde,brown,lemon,blueberry,pineapple
peter,k,dirac,73,red,green,blueberry,grape,banana
sally,m,smith,68,blonde,green,blueberry,pineapple,apple
tristan,y,dirac,59,white,black,apple,blueberry,banana
joe,y,mozart,68,white,grey,apple,blueberry,pineapple
tristan,j,smith,32,brunette,blue,strawberry,grape,lemon
nathan,p,mozart,92,blonde,black,lemon,apple,pineapple
john,h,kant,20,blonde,green,blueberry,strawberry,pineapple
sally,z,carlsen,69,red,grey,grape,blueberry,strawberry
rose,p,kant,5,blonde,blue,banana,strawberry,pineapple
joe,c,kant,1,red,brown,blueberry,grape,lemon
mike,i,einstein,9,blonde,blue,blueberry,banana,lemon
tristan,f,einstein,99,white,blue,banana,apple,lemon
georgia,k,kant,27,red,black,lemon,strawberry,apple
hellen,s,einstein,65,brunette,grey,blueberry,lemon,apple
mike,k,bach,17,blonde,brown,lemon,apple,blueberry
peter,j,carlsen,67,white,grey,blueberry,strawberry,banana
tristan,k,dirac,25,red,green,strawberry,banana,blueberry
nathan,p,einstein,67,blonde,black,pineapple,banana,strawberry
tristan,q,carlsen,21,white,brown,lemon,grape,pineapple
sally,e,carlsen,38,brunette,blue,pineapple,strawberry,grape
joe,l,dirac,49,brunette,blue,blueberry,lemon,pineapple
peter,i,kant,29,white,black,apple,blueberry,grape
peter,o,mozart,46,brunette,blue,lemon,banana,pineapple
hellen,i,dirac,84,red,grey,lemon,blueberry,apple
rose,e,kant,59,red,green,grape,lemon,apple
joseph,p,smith,34,blonde,black,pineapple,apple,banana
tristan,o,johnson,16,white,grey,pineapple,lemon,blueberry
rose,q,einstein,52,blonde,blue,apple,banana,strawberry
carla,k,smith,46,white,brown,banana,strawberry,pineapple
greg,m,einstein,25,white,black,strawberry,banana,grape
nathan,m,einstein,3,blonde,blue,grape,pineapple,apple
amy,j,dirac,90,red,brown,blueberry,strawberry,banana
carla,s,dirac,93,red,black,grape,blueberry,strawberry
rose,y,smith,100,brunette,grey,apple,pineapple,grape
peter,u,dirac,18,brunette,brown,lemon,banana,strawberry
carla,w,johnson,14,brunette,black,lemon,grape,banana
john,v,mozart,71,brunette,green,blueberry,grape,banana
rose,o,bach,62,white,green,grape,lemon,apple
john,w,johnson,93,brunette,black,apple,banana,lemon
mike,a,smith,100,white,blue,apple,banana,strawberry
sally,h,smith,81,blonde,blue,grape,strawberry,banana
tristan,u,smith,20,red,black,pineapple,apple,blueberry
nathan,a,johnson,27,blonde,green,lemon,grape,blueberry
john,y,kant,83,brunette,grey,lemon,banana,strawberry
rose,v,kant,54,red,grey,strawberry,apple,lemon
joseph,o,smith,16,white,green,grape,lemon,strawberry
hellen,e,carlsen,84,white,blue,lemon,banana,apple
peter,k,mozart,87,red,blue,lemon,grape,blueberry
georgia,h,kant,68,blonde,black,pineapple,grape,apple
peter,e,johnson,45,white,brown,apple,banana,blueberry
carla,d,dirac,84,blonde,brown,grape,pineapple,strawberry
joseph,j,kant,30,white,black,pineapple,strawberry,lemon
peter,y,carlsen,40,red,grey,pineapple,grape,apple
amy,d,bach,46,white,grey,banana,apple,strawberry
greg,c,smith,2,white,brown,apple,lemon,strawberry
rose,y,johnson,79,red,grey,grape,pineapple,strawberry
joe,a,mozart,95,blonde,black,grape,strawberry,lemon
hellen,s,johnson,95,red,blue,pineapple,grape,lemon
sally,q,einstein,72,brunette,grey,blueberry,pineapple,lemon
john,c,kant,25,blonde,brown,lemon,blueberry,apple
mike,v,mozart,50,white,blue,apple,lemon,strawberry
amy,i,carlsen,92,brunette,brown,lemon,apple,pineapple
georgia,t,kant,97,white,grey,grape,blueberry,banana
joe,l,bach,2,red,brown,banana,apple,pineapple
joseph,w,carlsen,25,red,grey,pineapple,lemon,blueberry
tristan,a,kant,43,white,blue,pineapple,strawberry,apple
carla,q,bach,21,blonde,grey,grape,apple,blueberry
joseph,p,dirac,71,white,blue,blueberry,lemon,apple
nathan,n,dirac,4,blonde,green,apple,strawberry,grape
georgia,x,smith,14,red,green,apple,strawberry,blueberry
georgia,k,bach,60,brunette,brown,apple,grape,lemon
nathan,v,carlsen,33,white,brown,strawberry,grape,banana
georgia,e,johnson,80,brunette,green,banana,blueberry,pineapple
tristan,o,carlsen,85,white,brown,blueberry,pineapple,strawberry
joseph,b,einstein,1,blonde,black,apple,lemon,blueberry
joe,u,bach,79,blonde,black,strawberry,lemon,pineapple
sally,v,dirac,95,brunette,green,lemon,strawberry,blueberry
tristan,o,bach,60,blonde,grey,pineapple,blueberry,lemon
tristan,m,dirac,46,red,green,blueberry,grape,strawberry
amy,v,bach,23,brunette,blue,blueberry,grape,pineapple
john,t,einstein,60,red,brown,lemon,grape,banana
peter,n,bach,27,brunette,brown,lemon,blueberry,grape
rose,m,kant,81,red,black,lemon,grape,blueberry
georgia,d,carlsen,50,brunette,green,grape,banana,strawberry
joseph,y,kant,70,white,green,pineapple,strawberry,grape
rose,n,carlsen,56,blonde,green,apple,strawberry,pineapple
hellen,l,mozart,69,blonde,blue,banana,pineapple,blueberry
john,w,bach,12,blonde,grey,grape,banana,lemon
peter,y,johnson,84,blonde,brown,banana,strawberry,apple
sally,y,einstein,91,red,blue,banana,grape,strawberry
carla,v,smith,87,blonde,grey,lemon,apple,banana
john,r,smith,79,red,blue,apple,pineapple,lemon
john,z,dirac,31,red,brown,grape,strawberry,lemon
joseph,y,dirac,81,red,blue,lemon,grape,pineapple
nathan,s,bach,85,brunette,black,banana,grape,lemon
john,x,johnson,87,red,green,pineapple,lemon,banana
tristan,f,dirac,75,brunette,blue,apple,grape,strawberry
joe,j,einstein,6,blonde,blue,blueberry,banana,apple
nathan,b,kant,26,white,brown,banana,strawberry,grape
georgia,h,einstein,38,red,black,strawberry,lemon,pineapple
mike,l,johnson,25,white,green,blueberry,strawberry,lemon
joe,y,johnson,10,red,brown,strawberry,banana,lemon
john,x,dirac,56,brunette,black,grape,lemon,banana
sally,r,dirac,14,red,brown,banana,blueberry,lemon
greg,c,bach,96,brunette,green,blueberry,pineapple,lemon
john,l,smith,32,white,blue,banana,pineapple,apple
nathan,j,dirac,24,white,blue,banana,lemon,blueberry
carla,v,johnson,91,brunette,blue,pineapple,apple,grape
greg,v,johnson,8,white,grey,grape,strawberry,banana
carla,z,kant,36,red,grey,strawberry,lemon,blueberry
joseph,s,einstein,53,blonde,blue,blueberry,banana,strawberry
john,t,kant,30,white,brown,pineapple,apple,blueberry
georgia,j,einstein,99,red,grey,blueberry,apple,banana
mike,s,kant,34,brunette,black,pineapple,grape,apple
rose,t,kant,17,red,brown,grape,pineapple,lemon
joe,m,bach,1,brunette,brown,grape,apple,blueberry
hellen,z,mozart,58,red,grey,blueberry,banana,pineapple
greg,m,bach,96,brunette,grey,strawberry,blueberry,apple
joe,b,smith,51,blonde,grey,blueberry,strawberry,pineapple
amy,j,kant,97,white,black,banana,strawberry,blueberry
john,w,kant,33,white,blue,blueberry,strawberry,pineapple
joseph,m,einstein,87,white,grey,pineapple,apple,grape
greg,k,smith,52,brunette,grey,grape,blueberry,pineapple
joseph,d,johnson,19,red,grey,banana,apple,pineapple
tristan,p,einstein,76,white,green,banana,apple,pineapple
tristan,q,smith,75,brunette,grey,blueberry,grape,lemon
joseph,l,kant,76,white,black,lemon,banana,apple
georgia,v,kant,72,blonde,black,banana,apple,pineapple
carla,l,bach,74,red,green,grape,apple,banana
rose,h,bach,48,red,grey,blueberry,pineapple,lemon
nathan,p,bach,6,brunette,green,grape,pineapple,strawberry
hellen,w,mozart,77,red,grey,pineapple,grape,apple
peter,k,bach,28,brunette,grey,pineapple,lemon,grape
georgia,t,carlsen,59,brunette,green,apple,grape,pineapple
greg,z,bach,34,white,blue,pineapple,grape,blueberry
mike,n,dirac,80,blonde,grey,grape,banana,blueberry
sally,z,einstein,40,red,blue,grape,lemon,banana
peter,r,smith,9,blonde,brown,apple,blueberry,strawberry
john,z,smith,79,brunette,grey,banana,blueberry,apple
mike,b,bach,57,blonde,blue,apple,strawberry,lemon
joseph,r,johnson,13,blonde,blue,grape,strawberry,pineapple
john,s,dirac,68,white,grey,strawberry,pineapple,lemon
nathan,o,mozart,40,red,grey,blueberry,grape,apple
peter,s,einstein,93,brunette,black,grape,pineapple,strawberry
joe,q,dirac,81,white,green,pineapple,strawberry,banana
mike,m,einstein,22,red,brown,banana,strawberry,blueberry
amy,e,carlsen,84,red,black,pineapple,banana,strawberry
john,o,smith,10,white,grey,strawberry,pineapple,grape
nathan,c,johnson,38,white,black,pineapple,blueberry,grape
nathan,y,johnson,99,red,grey,grape,strawberry,apple
mike,m,johnson,43,blonde,blue,blueberry,banana,strawberry
carla,w,einstein,71,blonde,brown,apple,banana,blueberry
greg,v,dirac,46,blonde,grey,apple,grape,lemon
georgia,s,mozart,13,white,blue,banana,pineapple,blueberry
nathan,a,dirac,99,brunette,black,blueberry,lemon,banana
georgia,l,dirac,1,brunette,green,grape,pineapple,banana
amy,v,smith,72,red,blue,grape,blueberry,pineapple
carla,g,dirac,23,blonde,black,grape,blueberry,banana
sally,v,carlsen,89,red,brown,grape,blueberry,pineapple
mike,f,carlsen,96,brunette,black,grape,blueberry,strawberry
mike,v,kant,30,brunette,brown,pineapple,lemon,grape
carla,v,mozart,59,white,blue,strawberry,apple,grape
hellen,z,kant,38,white,brown,lemon,blueberry,grape
joe,j,johnson,79,blonde,green,apple,banana,lemon
tristan,f,kant,8,red,black,strawberry,grape,pineapple
mike,u,carlsen,39,white,grey,apple,blueberry,grape
mike,p,carlsen,30,white,grey,strawberry,blueberry,banana
carla,u,einstein,30,blonde,green,apple,blueberry,lemon
joe,n,bach,37,blonde,green,lemon,grape,banana
georgia,r,carlsen,35,red,green,blueberry,strawberry,pineapple
sally,q,johnson,11,blonde,grey,apple,grape,banana
greg,h,dirac,87,red,black,strawberry,pineapple,apple
peter,e,einstein,13,white,brown,blueberry,apple,strawberry
georgia,i,smith,56,white,black,banana,lemon,pineapple
tristan,d,dirac,11,white,grey,pineapple,blueberry,apple
rose,d,dirac,49,red,grey,strawberry,blueberry,pineapple
mike,p,mozart,37,red,black,apple,grape,pineapple
tristan,u,mozart,43,blonde,black,banana,blueberry,pineapple
joe,l,johnson,72,blonde,brown,blueberry,grape,pineapple
mike,a,bach,46,blonde,black,lemon,banana,apple
joe,k,johnson,84,red,blue,apple,banana,pineapple
georgia,v,johnson,82,white,green,apple,banana,lemon
rose,v,mozart,47,blonde,blue,strawberry,blueberry,apple
sally,h,kant,64,blonde,blue,strawberry,pineapple,banana
carla,m,kant,26,white,green,grape,apple,pineapple
hellen,p,johnson,43,red,grey,pineapple,grape,strawberry
hellen,r,mozart,92,red,black,lemon,blueberry,strawberry
amy,f,smith,75,brunette,blue,lemon,grape,pineapple
sally,u,johnson,89,white,blue,blueberry,grape,banana
mike,f,dirac,90,brunette,black,pineapple,blueberry,lemon
rose,f,einstein,36,white,blue,strawberry,apple,blueberry
sally,j,johnson,56,white,brown,banana,strawberry,pineapple
tristan,z,dirac,53,blonde,brown,grape,strawberry,blueberry
carla,x,einstein,60,white,green,lemon,blueberry,pineapple
john,i,dirac,50,red,blue,lemon,strawberry,apple
georgia,d,dirac,10,brunette,green,grape,pineapple,strawberry
joe,t,bach,77,blonde,black,grape,lemon,apple
peter,v,johnson,33,brunette,grey,grape,blueberry,apple
rose,q,kant,49,white,green,grape,pineapple,strawberry
amy,x,einstein,99,white,blue,banana,strawberry,pineapple
tristan,j,kant,89,blonde,blue,pineapple,banana,apple
joseph,q,mozart,18,brunette,green,apple,banana,pineapple
mike,u,mozart,9,blonde,grey,banana,apple,strawberry
joe,p,carlsen,14,white,brown,apple,blueberry,banana
peter,l,johnson,48,red,brown,banana,strawberry,blueberry
tristan,j,mozart,62,blonde,green,blueberry,banana,grape
tristan,b,mozart,97,white,brown,lemon,banana,apple
mike,z,smith,30,brunette,green,banana,pineapple,strawberry
hellen,z,smith,5,white,grey,apple,grape,strawberry
joseph,w,smith,1,white,black,apple,pineapple,strawberry
rose,r,johnson,71,red,grey,apple,lemon,grape
hellen,e,mozart,79,red,green,apple,strawberry,grape
amy,r,einstein,15,white,brown,blueberry,grape,pineapple
georgia,h,mozart,31,brunette,green,apple,blueberry,lemon
joe,e,bach,20,brunette,green,blueberry,grape,apple
peter,v,einstein,35,white,brown,blueberry,grape,pineapple
john,d,mozart,97,blonde,grey,blueberry,banana,apple
hellen,j,einstein,62,white,brown,apple,grape,pineapple
peter,r,kant,46,white,brown,grape,blueberry,pineapple
rose,i,mozart,22,blonde,grey,banana,apple,blueberry
peter,d,carlsen,56,white,blue,blueberry,strawberry,pineapple
joseph,m,carlsen,72,brunette,brown,blueberry,apple,banana
georgia,v,smith,52,blonde,grey,lemon,grape,banana
sally,d,dirac,83,blonde,grey,banana,lemon,strawberry
sally,t,mozart,35,red,brown,strawberry,banana,blueberry
tristan,m,smith,34,blonde,black,strawberry,lemon,banana
mike,j,dirac,53,brunette,black,grape,pineapple,banana
tristan,a,dirac,38,white,green,strawberry,banana,grape
peter,y,einstein,50,blonde,black,grape,strawberry,banana
